# Created by Octave 4.2.2, Tue Nov 12 21:02:55 2019 CET <oem@lucamachine>
# name: coord
# type: matrix
# rows: 10201
# columns: 2
 0.06 1.16
 0.08 1.16
 0.1 1.16
 0.12 1.16
 0.14 1.16
 0.16 1.16
 0.18 1.16
 0.2 1.16
 0.22 1.16
 0.24 1.16
 0.26 1.16
 0.28 1.16
 0.3 1.16
 0.32 1.16
 0.34 1.16
 0.36 1.16
 0.38 1.16
 0.4 1.16
 0.42 1.16
 0.44 1.16
 0.46 1.16
 0.48 1.16
 0.5 1.16
 0.52 1.16
 0.54 1.16
 0.5600000000000001 1.16
 0.58 1.16
 0.6 1.16
 0.62 1.16
 0.64 1.16
 0.66 1.16
 0.68 1.16
 0.7000000000000001 1.16
 0.72 1.16
 0.74 1.16
 0.76 1.16
 0.78 1.16
 0.8 1.16
 0.8200000000000001 1.16
 0.84 1.16
 0.86 1.16
 0.88 1.16
 0.9 1.16
 0.92 1.16
 0.9400000000000001 1.16
 0.96 1.16
 0.98 1.16
 1 1.16
 0 1.2
 0.02 1.2
 0.04 1.2
 0.06 1.2
 0.08 1.2
 0.1 1.2
 0.12 1.2
 0.14 1.2
 0.16 1.2
 0.18 1.2
 0.2 1.2
 0.22 1.2
 0.24 1.2
 0.26 1.2
 0.28 1.2
 0.3 1.2
 0.32 1.2
 0.34 1.2
 0.36 1.2
 0.38 1.2
 0.4 1.2
 0.42 1.2
 0.44 1.2
 0.46 1.2
 0.48 1.2
 0.5 1.2
 0.52 1.2
 0.54 1.2
 0.5600000000000001 1.2
 0.58 1.2
 0.6 1.2
 0.62 1.2
 0.64 1.2
 0.66 1.2
 0.68 1.2
 0.7000000000000001 1.2
 0.72 1.2
 0.74 1.2
 0.76 1.2
 0.78 1.2
 0.8 1.2
 0.8200000000000001 1.2
 0.84 1.2
 0.86 1.2
 0.88 1.2
 0.9 1.2
 0.92 1.2
 0.9400000000000001 1.2
 0.96 1.2
 0.98 1.2
 1 1.2
 0 1.24
 0.02 1.24
 0.04 1.24
 0.06 1.24
 0.08 1.24
 0.1 1.24
 0.12 1.24
 0.14 1.24
 0.16 1.24
 0.18 1.24
 0.2 1.24
 0.22 1.24
 0.24 1.24
 0.26 1.24
 0.28 1.24
 0.3 1.24
 0.32 1.24
 0.34 1.24
 0.36 1.24
 0.38 1.24
 0.4 1.24
 0.42 1.24
 0.44 1.24
 0.46 1.24
 0.48 1.24
 0.5 1.24
 0.52 1.24
 0.54 1.24
 0.5600000000000001 1.24
 0.58 1.24
 0.6 1.24
 0.62 1.24
 0.64 1.24
 0.66 1.24
 0.68 1.24
 0.7000000000000001 1.24
 0.72 1.24
 0.74 1.24
 0.76 1.24
 0.78 1.24
 0.8 1.24
 0.8200000000000001 1.24
 0.84 1.24
 0.86 1.24
 0.88 1.24
 0.9 1.24
 0.92 1.24
 0.9400000000000001 1.24
 0.96 1.24
 0.98 1.24
 1 1.24
 0 1.28
 0.02 1.28
 0.04 1.28
 0.06 1.28
 0.08 1.28
 0.1 1.28
 0.12 1.28
 0.14 1.28
 0.16 1.28
 0.18 1.28
 0.2 1.28
 0.22 1.28
 0.24 1.28
 0.26 1.28
 0.28 1.28
 0.3 1.28
 0.32 1.28
 0.34 1.28
 0.36 1.28
 0.38 1.28
 0.4 1.28
 0.42 1.28
 0.44 1.28
 0.46 1.28
 0.48 1.28
 0.5 1.28
 0.52 1.28
 0.54 1.28
 0.5600000000000001 1.28
 0.58 1.28
 0.6 1.28
 0.62 1.28
 0.64 1.28
 0.66 1.28
 0.68 1.28
 0.7000000000000001 1.28
 0.72 1.28
 0.74 1.28
 0.76 1.28
 0.78 1.28
 0.8 1.28
 0.8200000000000001 1.28
 0.84 1.28
 0.86 1.28
 0.88 1.28
 0.9 1.28
 0.92 1.28
 0.9400000000000001 1.28
 0.96 1.28
 0.98 1.28
 1 1.28
 0 1.32
 0.02 1.32
 0.04 1.32
 0.06 1.32
 0.08 1.32
 0.1 1.32
 0.12 1.32
 0.14 1.32
 0.16 1.32
 0.18 1.32
 0.2 1.32
 0.22 1.32
 0.24 1.32
 0.26 1.32
 0.28 1.32
 0.3 1.32
 0.32 1.32
 0.34 1.32
 0.36 1.32
 0.38 1.32
 0.4 1.32
 0.42 1.32
 0.44 1.32
 0.46 1.32
 0.48 1.32
 0.5 1.32
 0.52 1.32
 0.54 1.32
 0.5600000000000001 1.32
 0.58 1.32
 0.6 1.32
 0.62 1.32
 0.64 1.32
 0.66 1.32
 0.68 1.32
 0.7000000000000001 1.32
 0.72 1.32
 0.74 1.32
 0.76 1.32
 0.78 1.32
 0.8 1.32
 0.8200000000000001 1.32
 0.84 1.32
 0.86 1.32
 0.88 1.32
 0.9 1.32
 0.92 1.32
 0.9400000000000001 1.32
 0.96 1.32
 0.98 1.32
 1 1.32
 0 1.36
 0.02 1.36
 0.04 1.36
 0.06 1.36
 0.08 1.36
 0.1 1.36
 0.12 1.36
 0.14 1.36
 0.16 1.36
 0.18 1.36
 0.2 1.36
 0.22 1.36
 0.24 1.36
 0.26 1.36
 0.28 1.36
 0.3 1.36
 0.32 1.36
 0.34 1.36
 0.36 1.36
 0.38 1.36
 0.4 1.36
 0.42 1.36
 0.44 1.36
 0.46 1.36
 0.48 1.36
 0.5 1.36
 0.52 1.36
 0.54 1.36
 0.5600000000000001 1.36
 0.58 1.36
 0.6 1.36
 0.62 1.36
 0.64 1.36
 0.66 1.36
 0.68 1.36
 0.7000000000000001 1.36
 0.72 1.36
 0.74 1.36
 0.76 1.36
 0.78 1.36
 0.8 1.36
 0.8200000000000001 1.36
 0.84 1.36
 0.86 1.36
 0.88 1.36
 0.9 1.36
 0.92 1.36
 0.9400000000000001 1.36
 0.96 1.36
 0.98 1.36
 1 1.36
 0 1.4
 0.02 1.4
 0.04 1.4
 0.06 1.4
 0.08 1.4
 0.1 1.4
 0.12 1.4
 0.14 1.4
 0.16 1.4
 0.18 1.4
 0.2 1.4
 0.22 1.4
 0.24 1.4
 0.26 1.4
 0.28 1.4
 0.3 1.4
 0.32 1.4
 0.34 1.4
 0.36 1.4
 0.38 1.4
 0.4 1.4
 0.42 1.4
 0.44 1.4
 0.46 1.4
 0.48 1.4
 0.5 1.4
 0.52 1.4
 0.54 1.4
 0.5600000000000001 1.4
 0.58 1.4
 0.6 1.4
 0.62 1.4
 0.64 1.4
 0.66 1.4
 0.68 1.4
 0.7000000000000001 1.4
 0.72 1.4
 0.74 1.4
 0.76 1.4
 0.78 1.4
 0.8 1.4
 0.8200000000000001 1.4
 0.84 1.4
 0.86 1.4
 0.88 1.4
 0.9 1.4
 0.92 1.4
 0.9400000000000001 1.4
 0.96 1.4
 0.98 1.4
 1 1.4
 0 1.44
 0.02 1.44
 0.04 1.44
 0.06 1.44
 0.08 1.44
 0.1 1.44
 0.12 1.44
 0.14 1.44
 0.16 1.44
 0.18 1.44
 0.2 1.44
 0.22 1.44
 0.24 1.44
 0.26 1.44
 0.28 1.44
 0.3 1.44
 0.32 1.44
 0.34 1.44
 0.36 1.44
 0.38 1.44
 0.4 1.44
 0.42 1.44
 0.44 1.44
 0.46 1.44
 0.48 1.44
 0.5 1.44
 0.52 1.44
 0.54 1.44
 0.5600000000000001 1.44
 0.58 1.44
 0.6 1.44
 0.62 1.44
 0.64 1.44
 0.66 1.44
 0.68 1.44
 0.7000000000000001 1.44
 0.72 1.44
 0.74 1.44
 0.76 1.44
 0.78 1.44
 0.8 1.44
 0.8200000000000001 1.44
 0.84 1.44
 0.86 1.44
 0.88 1.44
 0.9 1.44
 0.92 1.44
 0.9400000000000001 1.44
 0.96 1.44
 0.98 1.44
 1 1.44
 0 1.48
 0.02 1.48
 0.04 1.48
 0.06 1.48
 0.08 1.48
 0.1 1.48
 0.12 1.48
 0.14 1.48
 0.16 1.48
 0.18 1.48
 0.2 1.48
 0.22 1.48
 0.24 1.48
 0.26 1.48
 0.28 1.48
 0.3 1.48
 0.32 1.48
 0.34 1.48
 0.36 1.48
 0.38 1.48
 0.4 1.48
 0.42 1.48
 0.44 1.48
 0.46 1.48
 0.48 1.48
 0.5 1.48
 0.52 1.48
 0.54 1.48
 0.5600000000000001 1.48
 0.58 1.48
 0.6 1.48
 0.62 1.48
 0.64 1.48
 0.66 1.48
 0.68 1.48
 0.7000000000000001 1.48
 0.72 1.48
 0.74 1.48
 0.76 1.48
 0.78 1.48
 0.8 1.48
 0.8200000000000001 1.48
 0.84 1.48
 0.86 1.48
 0.88 1.48
 0.9 1.48
 0.92 1.48
 0.9400000000000001 1.48
 0.96 1.48
 0.98 1.48
 1 1.48
 0 1.52
 0.02 1.52
 0.04 1.52
 0.06 1.52
 0.08 1.52
 0.1 1.52
 0.12 1.52
 0.14 1.52
 0.16 1.52
 0.18 1.52
 0.2 1.52
 0.22 1.52
 0.24 1.52
 0.26 1.52
 0.28 1.52
 0.3 1.52
 0.32 1.52
 0.34 1.52
 0.36 1.52
 0.38 1.52
 0.4 1.52
 0.42 1.52
 0.44 1.52
 0.46 1.52
 0.48 1.52
 0.5 1.52
 0.52 1.52
 0.54 1.52
 0.5600000000000001 1.52
 0.58 1.52
 0.6 1.52
 0.62 1.52
 0.64 1.52
 0.66 1.52
 0.68 1.52
 0.7000000000000001 1.52
 0.72 1.52
 0.74 1.52
 0.76 1.52
 0.78 1.52
 0.8 1.52
 0.8200000000000001 1.52
 0.84 1.52
 0.86 1.52
 0.88 1.52
 0.9 1.52
 0.92 1.52
 0.9400000000000001 1.52
 0.96 1.52
 0.98 1.52
 1 1.52
 0 1.56
 0.02 1.56
 0.04 1.56
 0.06 1.56
 0.08 1.56
 0.1 1.56
 0.12 1.56
 0.14 1.56
 0.16 1.56
 0.18 1.56
 0.2 1.56
 0.22 1.56
 0.24 1.56
 0.26 1.56
 0.28 1.56
 0.3 1.56
 0.32 1.56
 0.34 1.56
 0.36 1.56
 0.38 1.56
 0.4 1.56
 0.42 1.56
 0.44 1.56
 0.46 1.56
 0.48 1.56
 0.5 1.56
 0.52 1.56
 0.54 1.56
 0.5600000000000001 1.56
 0.58 1.56
 0.6 1.56
 0.62 1.56
 0.64 1.56
 0.66 1.56
 0.68 1.56
 0.7000000000000001 1.56
 0.72 1.56
 0.74 1.56
 0.76 1.56
 0.78 1.56
 0.8 1.56
 0.8200000000000001 1.56
 0.84 1.56
 0.86 1.56
 0.88 1.56
 0.9 1.56
 0.92 1.56
 0.9400000000000001 1.56
 0.96 1.56
 0.98 1.56
 1 1.56
 0 1.6
 0.02 1.6
 0.04 1.6
 0.06 1.6
 0.08 1.6
 0.1 1.6
 0.12 1.6
 0.14 1.6
 0.16 1.6
 0.18 1.6
 0.2 1.6
 0.22 1.6
 0.24 1.6
 0.26 1.6
 0.28 1.6
 0.3 1.6
 0.32 1.6
 0.34 1.6
 0.36 1.6
 0.38 1.6
 0.4 1.6
 0.42 1.6
 0.44 1.6
 0.46 1.6
 0.48 1.6
 0.5 1.6
 0.52 1.6
 0.54 1.6
 0.5600000000000001 1.6
 0.58 1.6
 0.6 1.6
 0.62 1.6
 0.64 1.6
 0.66 1.6
 0.68 1.6
 0.7000000000000001 1.6
 0.72 1.6
 0.74 1.6
 0.76 1.6
 0.78 1.6
 0.8 1.6
 0.8200000000000001 1.6
 0.84 1.6
 0.86 1.6
 0.88 1.6
 0.9 1.6
 0.92 1.6
 0.9400000000000001 1.6
 0.96 1.6
 0.98 1.6
 1 1.6
 0 1.64
 0.02 1.64
 0.04 1.64
 0.06 1.64
 0.08 1.64
 0.1 1.64
 0.12 1.64
 0.14 1.64
 0.16 1.64
 0.18 1.64
 0.2 1.64
 0.22 1.64
 0.24 1.64
 0.26 1.64
 0.28 1.64
 0.3 1.64
 0.32 1.64
 0.34 1.64
 0.36 1.64
 0.38 1.64
 0.4 1.64
 0.42 1.64
 0.44 1.64
 0.46 1.64
 0.48 1.64
 0.5 1.64
 0.52 1.64
 0.54 1.64
 0.5600000000000001 1.64
 0.58 1.64
 0.6 1.64
 0.62 1.64
 0.64 1.64
 0.66 1.64
 0.68 1.64
 0.7000000000000001 1.64
 0.72 1.64
 0.74 1.64
 0.76 1.64
 0.78 1.64
 0.8 1.64
 0.8200000000000001 1.64
 0.84 1.64
 0.86 1.64
 0.88 1.64
 0.9 1.64
 0.92 1.64
 0.9400000000000001 1.64
 0.96 1.64
 0.98 1.64
 1 1.64
 0 1.68
 0.02 1.68
 0.04 1.68
 0.06 1.68
 0.08 1.68
 0.1 1.68
 0.12 1.68
 0.14 1.68
 0.16 1.68
 0.18 1.68
 0.2 1.68
 0.22 1.68
 0.24 1.68
 0.26 1.68
 0.28 1.68
 0.3 1.68
 0.32 1.68
 0.34 1.68
 0.36 1.68
 0.38 1.68
 0.4 1.68
 0.42 1.68
 0.44 1.68
 0.46 1.68
 0.48 1.68
 0.5 1.68
 0.52 1.68
 0.54 1.68
 0.5600000000000001 1.68
 0.58 1.68
 0.6 1.68
 0.62 1.68
 0.64 1.68
 0.66 1.68
 0.68 1.68
 0.7000000000000001 1.68
 0.72 1.68
 0.74 1.68
 0.76 1.68
 0.78 1.68
 0.8 1.68
 0.8200000000000001 1.68
 0.84 1.68
 0.86 1.68
 0.88 1.68
 0.9 1.68
 0.92 1.68
 0.9400000000000001 1.68
 0.96 1.68
 0.98 1.68
 1 1.68
 0 1.72
 0.02 1.72
 0.04 1.72
 0.06 1.72
 0.08 1.72
 0.1 1.72
 0.12 1.72
 0.14 1.72
 0.16 1.72
 0.18 1.72
 0.2 1.72
 0.22 1.72
 0.24 1.72
 0.26 1.72
 0.28 1.72
 0.3 1.72
 0.32 1.72
 0.34 1.72
 0.36 1.72
 0.38 1.72
 0.4 1.72
 0.42 1.72
 0.44 1.72
 0.46 1.72
 0.48 1.72
 0.5 1.72
 0.52 1.72
 0.54 1.72
 0.5600000000000001 1.72
 0.58 1.72
 0.6 1.72
 0.62 1.72
 0.64 1.72
 0.66 1.72
 0.68 1.72
 0.7000000000000001 1.72
 0.72 1.72
 0.74 1.72
 0.76 1.72
 0.78 1.72
 0.8 1.72
 0.8200000000000001 1.72
 0.84 1.72
 0.86 1.72
 0.88 1.72
 0.9 1.72
 0.92 1.72
 0.9400000000000001 1.72
 0.96 1.72
 0.98 1.72
 1 1.72
 0 1.76
 0.02 1.76
 0.04 1.76
 0.06 1.76
 0.08 1.76
 0.1 1.76
 0.12 1.76
 0.14 1.76
 0.16 1.76
 0.18 1.76
 0.2 1.76
 0.22 1.76
 0.24 1.76
 0.26 1.76
 0.28 1.76
 0.3 1.76
 0.32 1.76
 0.34 1.76
 0.36 1.76
 0.38 1.76
 0.4 1.76
 0.42 1.76
 0.44 1.76
 0.46 1.76
 0.48 1.76
 0.5 1.76
 0.52 1.76
 0.54 1.76
 0.5600000000000001 1.76
 0.58 1.76
 0.6 1.76
 0.62 1.76
 0.64 1.76
 0.66 1.76
 0.68 1.76
 0.7000000000000001 1.76
 0.72 1.76
 0.74 1.76
 0.76 1.76
 0.78 1.76
 0.8 1.76
 0.8200000000000001 1.76
 0.84 1.76
 0.86 1.76
 0.88 1.76
 0.9 1.76
 0.92 1.76
 0.9400000000000001 1.76
 0.96 1.76
 0.98 1.76
 1 1.76
 0 1.8
 0.02 1.8
 0.04 1.8
 0.06 1.8
 0.08 1.8
 0.1 1.8
 0.12 1.8
 0.14 1.8
 0.16 1.8
 0.18 1.8
 0.2 1.8
 0.22 1.8
 0.24 1.8
 0.26 1.8
 0.28 1.8
 0.3 1.8
 0.32 1.8
 0.34 1.8
 0.36 1.8
 0.38 1.8
 0.4 1.8
 0.42 1.8
 0.44 1.8
 0.46 1.8
 0.48 1.8
 0.5 1.8
 0.52 1.8
 0.54 1.8
 0.5600000000000001 1.8
 0.58 1.8
 0.6 1.8
 0.62 1.8
 0.64 1.8
 0.66 1.8
 0.68 1.8
 0.7000000000000001 1.8
 0.72 1.8
 0.74 1.8
 0.76 1.8
 0.78 1.8
 0.8 1.8
 0.8200000000000001 1.8
 0.84 1.8
 0.86 1.8
 0.88 1.8
 0.9 1.8
 0.92 1.8
 0.9400000000000001 1.8
 0.96 1.8
 0.98 1.8
 1 1.8
 0 1.84
 0.02 1.84
 0.04 1.84
 0.06 1.84
 0.08 1.84
 0.1 1.84
 0.12 1.84
 0.14 1.84
 0.16 1.84
 0.18 1.84
 0.2 1.84
 0.22 1.84
 0.24 1.84
 0.26 1.84
 0.28 1.84
 0.3 1.84
 0.32 1.84
 0.34 1.84
 0.36 1.84
 0.38 1.84
 0.4 1.84
 0.42 1.84
 0.44 1.84
 0.46 1.84
 0.48 1.84
 0.5 1.84
 0.52 1.84
 0.54 1.84
 0.5600000000000001 1.84
 0.58 1.84
 0.6 1.84
 0.62 1.84
 0.64 1.84
 0.66 1.84
 0.68 1.84
 0.7000000000000001 1.84
 0.72 1.84
 0.74 1.84
 0.76 1.84
 0.78 1.84
 0.8 1.84
 0.8200000000000001 1.84
 0.84 1.84
 0.86 1.84
 0.88 1.84
 0.9 1.84
 0.92 1.84
 0.9400000000000001 1.84
 0.96 1.84
 0.98 1.84
 1 1.84
 0 1.88
 0.02 1.88
 0.04 1.88
 0.06 1.88
 0.08 1.88
 0.1 1.88
 0.12 1.88
 0.14 1.88
 0.16 1.88
 0.18 1.88
 0.2 1.88
 0.22 1.88
 0.24 1.88
 0.26 1.88
 0.28 1.88
 0.3 1.88
 0.32 1.88
 0.34 1.88
 0.36 1.88
 0.38 1.88
 0.4 1.88
 0.42 1.88
 0.44 1.88
 0.46 1.88
 0.48 1.88
 0.5 1.88
 0.52 1.88
 0.54 1.88
 0.5600000000000001 1.88
 0.58 1.88
 0.6 1.88
 0.62 1.88
 0.64 1.88
 0.66 1.88
 0.68 1.88
 0.7000000000000001 1.88
 0.72 1.88
 0.74 1.88
 0.76 1.88
 0.78 1.88
 0.8 1.88
 0.8200000000000001 1.88
 0.84 1.88
 0.86 1.88
 0.88 1.88
 0.9 1.88
 0.92 1.88
 0.9400000000000001 1.88
 0.96 1.88
 0.98 1.88
 1 1.88
 0 1.92
 0.02 1.92
 0.04 1.92
 0.06 1.92
 0.08 1.92
 0.1 1.92
 0.12 1.92
 0.14 1.92
 0.16 1.92
 0.18 1.92
 0.2 1.92
 0.22 1.92
 0.24 1.92
 0.26 1.92
 0.28 1.92
 0.3 1.92
 0.32 1.92
 0.34 1.92
 0.36 1.92
 0.38 1.92
 0.4 1.92
 0.42 1.92
 0.44 1.92
 0.46 1.92
 0.48 1.92
 0.5 1.92
 0.52 1.92
 0.54 1.92
 0.5600000000000001 1.92
 0.58 1.92
 0.6 1.92
 0.62 1.92
 0.64 1.92
 0.66 1.92
 0.68 1.92
 0.7000000000000001 1.92
 0.72 1.92
 0.74 1.92
 0.76 1.92
 0.78 1.92
 0.8 1.92
 0.8200000000000001 1.92
 0.84 1.92
 0.86 1.92
 0.88 1.92
 0.9 1.92
 0.92 1.92
 0.9400000000000001 1.92
 0.96 1.92
 0.98 1.92
 1 1.92
 0 1.96
 0.02 1.96
 0.04 1.96
 0.06 1.96
 0.08 1.96
 0.1 1.96
 0.12 1.96
 0.14 1.96
 0.16 1.96
 0.18 1.96
 0.2 1.96
 0.22 1.96
 0.24 1.96
 0.26 1.96
 0.28 1.96
 0.3 1.96
 0.32 1.96
 0.34 1.96
 0.36 1.96
 0.38 1.96
 0.4 1.96
 0.42 1.96
 0.44 1.96
 0.46 1.96
 0.48 1.96
 0.5 1.96
 0.52 1.96
 0.54 1.96
 0.5600000000000001 1.96
 0.58 1.96
 0.6 1.96
 0.62 1.96
 0.64 1.96
 0.66 1.96
 0.68 1.96
 0.7000000000000001 1.96
 0.72 1.96
 0.74 1.96
 0.76 1.96
 0.78 1.96
 0.8 1.96
 0.8200000000000001 1.96
 0.84 1.96
 0.86 1.96
 0.88 1.96
 0.9 1.96
 0.92 1.96
 0.9400000000000001 1.96
 0.96 1.96
 0.98 1.96
 1 1.96
 0 2
 0.02 2
 0.04 2
 0.06 2
 0.08 2
 0.1 2
 0.12 2
 0.14 2
 0.16 2
 0.18 2
 0.2 2
 0.22 2
 0.24 2
 0.26 2
 0.28 2
 0.3 2
 0.32 2
 0.34 2
 0.36 2
 0.38 2
 0.4 2
 0.42 2
 0.44 2
 0.46 2
 0.48 2
 0.5 2
 0.52 2
 0.54 2
 0.5600000000000001 2
 0.58 2
 0.6 2
 0.62 2
 0.64 2
 0.66 2
 0.68 2
 0.7000000000000001 2
 0.72 2
 0.74 2
 0.76 2
 0.78 2
 0.8 2
 0.8200000000000001 2
 0.84 2
 0.86 2
 0.88 2
 0.9 2
 0.92 2
 0.9400000000000001 2
 0.96 2
 0.98 2
 1 2
 0.01 0
 0.03 0
 0.05 0
 0.06999999999999999 0
 0.09 0
 0.11 0
 0.13 0
 0.15 0
 0.17 0
 0.19 0
 0.21 0
 0.23 0
 0.25 0
 0.27 0
 0.29 0
 0.31 0
 0.33 0
 0.35 0
 0.37 0
 0.39 0
 0.41 0
 0.43 0
 0.45 0
 0.47 0
 0.49 0
 0.51 0
 0.53 0
 0.55 0
 0.5700000000000001 0
 0.59 0
 0.61 0
 0.63 0
 0.65 0
 0.67 0
 0.6900000000000001 0
 0.7100000000000001 0
 0.73 0
 0.75 0
 0.77 0
 0.79 0
 0.8100000000000001 0
 0.8300000000000001 0
 0.85 0
 0.87 0
 0.89 0
 0.91 0
 0.93 0
 0.9500000000000001 0
 0.97 0
 0.99 0
 0.01 0.04
 0.03 0.04
 0.05 0.04
 0.06999999999999999 0.04
 0.09 0.04
 0.11 0.04
 0.13 0.04
 0.15 0.04
 0.17 0.04
 0.19 0.04
 0.21 0.04
 0.23 0.04
 0.25 0.04
 0.27 0.04
 0.29 0.04
 0.31 0.04
 0.33 0.04
 0.35 0.04
 0.37 0.04
 0.39 0.04
 0.41 0.04
 0.43 0.04
 0.45 0.04
 0.47 0.04
 0.49 0.04
 0.51 0.04
 0.53 0.04
 0.55 0.04
 0.5700000000000001 0.04
 0.59 0.04
 0.61 0.04
 0.63 0.04
 0.65 0.04
 0.67 0.04
 0.6900000000000001 0.04
 0.7100000000000001 0.04
 0.73 0.04
 0.75 0.04
 0.77 0.04
 0.79 0.04
 0.8100000000000001 0.04
 0.8300000000000001 0.04
 0.85 0.04
 0.87 0.04
 0.89 0.04
 0.91 0.04
 0.93 0.04
 0.9500000000000001 0.04
 0.97 0.04
 0.99 0.04
 0.01 0.08
 0.03 0.08
 0.05 0.08
 0.06999999999999999 0.08
 0.09 0.08
 0.11 0.08
 0.13 0.08
 0.15 0.08
 0.17 0.08
 0.19 0.08
 0.21 0.08
 0.23 0.08
 0.25 0.08
 0.27 0.08
 0.29 0.08
 0.31 0.08
 0.33 0.08
 0.35 0.08
 0.37 0.08
 0.39 0.08
 0.41 0.08
 0.43 0.08
 0.45 0.08
 0.47 0.08
 0.49 0.08
 0.51 0.08
 0.53 0.08
 0.55 0.08
 0.5700000000000001 0.08
 0.59 0.08
 0.61 0.08
 0.63 0.08
 0.65 0.08
 0.67 0.08
 0.6900000000000001 0.08
 0.7100000000000001 0.08
 0.73 0.08
 0.75 0.08
 0.77 0.08
 0.79 0.08
 0.8100000000000001 0.08
 0.8300000000000001 0.08
 0.85 0.08
 0.87 0.08
 0.89 0.08
 0.91 0.08
 0.93 0.08
 0.9500000000000001 0.08
 0.97 0.08
 0.99 0.08
 0.01 0.12
 0.03 0.12
 0.05 0.12
 0.06999999999999999 0.12
 0.09 0.12
 0.11 0.12
 0.13 0.12
 0.15 0.12
 0.17 0.12
 0.19 0.12
 0.21 0.12
 0.23 0.12
 0.25 0.12
 0.27 0.12
 0.29 0.12
 0.31 0.12
 0.33 0.12
 0.35 0.12
 0.37 0.12
 0.39 0.12
 0.41 0.12
 0.43 0.12
 0.45 0.12
 0.47 0.12
 0.49 0.12
 0.51 0.12
 0.53 0.12
 0.55 0.12
 0.5700000000000001 0.12
 0.59 0.12
 0.61 0.12
 0.63 0.12
 0.65 0.12
 0.67 0.12
 0.6900000000000001 0.12
 0.7100000000000001 0.12
 0.73 0.12
 0.75 0.12
 0.77 0.12
 0.79 0.12
 0.8100000000000001 0.12
 0.8300000000000001 0.12
 0.85 0.12
 0.87 0.12
 0.89 0.12
 0.91 0.12
 0.93 0.12
 0.9500000000000001 0.12
 0.97 0.12
 0.99 0.12
 0.01 0.16
 0.03 0.16
 0.05 0.16
 0.06999999999999999 0.16
 0.09 0.16
 0.11 0.16
 0.13 0.16
 0.15 0.16
 0.17 0.16
 0.19 0.16
 0.21 0.16
 0.23 0.16
 0.25 0.16
 0.27 0.16
 0.29 0.16
 0.31 0.16
 0.33 0.16
 0.35 0.16
 0.37 0.16
 0.39 0.16
 0.41 0.16
 0.43 0.16
 0.45 0.16
 0.47 0.16
 0.49 0.16
 0.51 0.16
 0.53 0.16
 0.55 0.16
 0.5700000000000001 0.16
 0.59 0.16
 0.61 0.16
 0.63 0.16
 0.65 0.16
 0.67 0.16
 0.6900000000000001 0.16
 0.7100000000000001 0.16
 0.73 0.16
 0.75 0.16
 0.77 0.16
 0.79 0.16
 0.8100000000000001 0.16
 0.8300000000000001 0.16
 0.85 0.16
 0.87 0.16
 0.89 0.16
 0.91 0.16
 0.93 0.16
 0.9500000000000001 0.16
 0.97 0.16
 0.99 0.16
 0.01 0.2
 0.03 0.2
 0.05 0.2
 0.06999999999999999 0.2
 0.09 0.2
 0.11 0.2
 0.13 0.2
 0.15 0.2
 0.17 0.2
 0.19 0.2
 0.21 0.2
 0.23 0.2
 0.25 0.2
 0.27 0.2
 0.29 0.2
 0.31 0.2
 0.33 0.2
 0.35 0.2
 0.37 0.2
 0.39 0.2
 0.41 0.2
 0.43 0.2
 0.45 0.2
 0.47 0.2
 0.49 0.2
 0.51 0.2
 0.53 0.2
 0.55 0.2
 0.5700000000000001 0.2
 0.59 0.2
 0.61 0.2
 0.63 0.2
 0.65 0.2
 0.67 0.2
 0.6900000000000001 0.2
 0.7100000000000001 0.2
 0.73 0.2
 0.75 0.2
 0.77 0.2
 0.79 0.2
 0.8100000000000001 0.2
 0.8300000000000001 0.2
 0.85 0.2
 0.87 0.2
 0.89 0.2
 0.91 0.2
 0.93 0.2
 0.9500000000000001 0.2
 0.97 0.2
 0.99 0.2
 0.01 0.24
 0.03 0.24
 0.05 0.24
 0.06999999999999999 0.24
 0.09 0.24
 0.11 0.24
 0.13 0.24
 0.15 0.24
 0.17 0.24
 0.19 0.24
 0.21 0.24
 0.23 0.24
 0.25 0.24
 0.27 0.24
 0.29 0.24
 0.31 0.24
 0.33 0.24
 0.35 0.24
 0.37 0.24
 0.39 0.24
 0.41 0.24
 0.43 0.24
 0.45 0.24
 0.47 0.24
 0.49 0.24
 0.51 0.24
 0.53 0.24
 0.55 0.24
 0.5700000000000001 0.24
 0.59 0.24
 0.61 0.24
 0.63 0.24
 0.65 0.24
 0.67 0.24
 0.6900000000000001 0.24
 0.7100000000000001 0.24
 0.73 0.24
 0.75 0.24
 0.77 0.24
 0.79 0.24
 0.8100000000000001 0.24
 0.8300000000000001 0.24
 0.85 0.24
 0.87 0.24
 0.89 0.24
 0.91 0.24
 0.93 0.24
 0.9500000000000001 0.24
 0.97 0.24
 0.99 0.24
 0.01 0.28
 0.03 0.28
 0.05 0.28
 0.06999999999999999 0.28
 0.09 0.28
 0.11 0.28
 0.13 0.28
 0.15 0.28
 0.17 0.28
 0.19 0.28
 0.21 0.28
 0.23 0.28
 0.25 0.28
 0.27 0.28
 0.29 0.28
 0.31 0.28
 0.33 0.28
 0.35 0.28
 0.37 0.28
 0.39 0.28
 0.41 0.28
 0.43 0.28
 0.45 0.28
 0.47 0.28
 0.49 0.28
 0.51 0.28
 0.53 0.28
 0.55 0.28
 0.5700000000000001 0.28
 0.59 0.28
 0.61 0.28
 0.63 0.28
 0.65 0.28
